id,name,acronym,parent_structure_id,depth,cell count,area (mm^3),density (cells/mm^3)
10473,right Dentate gyrus,DG-R,455,7,0.0,0.0,
10178,right Lateral visual area,VISl-R,157,7,0.0,0.0,
178,left Lateral visual area,VISl-L,157,7,0.0,0.0,
10171,right Anteromedial visual area,VISam-R,157,7,0.0,0.0,
10453,"right Postpiriform transition area, layers 3",TR3-R,449,7,0.0,0.0,
10342,"right Posterior parietal association areas, layer 4",PTLp4-R,339,7,0.0,0.0,
343,"left Posterior parietal association areas, layer 5",PTLp5-L,339,7,0.0,0.0,
453,"left Postpiriform transition area, layers 3",TR3-L,449,7,0.0,0.0,
10370,"right Perirhinal area, layer 5",PERI5-R,367,7,0.0,0.0,
371,"left Perirhinal area, layer 6a",PERI6a-L,367,7,0.0,0.0,
206,left Laterointermediate area,VISli-L,157,7,0.0,0.0,
445,"left Piriform-amygdalar area, layers 1-3",PAA1-3-L,444,7,0.0,0.0,
10445,"right Piriform-amygdalar area, layers 1-3",PAA1-3-R,444,7,0.0,0.0,
446,"left Piriform-amygdalar area, molecular layer",PAA1-L,444,7,0.0,0.0,
10446,"right Piriform-amygdalar area, molecular layer",PAA1-R,444,7,0.0,0.0,
447,"left Piriform-amygdalar area, pyramidal layer",PAA2-L,444,7,0.0,0.0,
10447,"right Piriform-amygdalar area, pyramidal layer",PAA2-R,444,7,0.0,0.0,
448,"left Piriform-amygdalar area, polymorph layer",PAA3-L,444,7,0.0,0.0,
10448,"right Piriform-amygdalar area, polymorph layer",PAA3-R,444,7,0.0,0.0,
450,"left Postpiriform transition area, layers 1-3",TR1-3-L,449,7,0.0,0.0,
10450,"right Postpiriform transition area, layers 1-3",TR1-3-R,449,7,0.0,0.0,
451,"left Postpiriform transition area, layers 1",TR1-L,449,7,0.0,0.0,
10451,"right Postpiriform transition area, layers 1",TR1-R,449,7,0.0,0.0,
452,"left Postpiriform transition area, layers 2",TR2-L,449,7,0.0,0.0,
10452,"right Postpiriform transition area, layers 2",TR2-R,449,7,0.0,0.0,
171,left Anteromedial visual area,VISam-L,157,7,0.0,0.0,
10490,right Fasciola cinerea,FC-R,455,7,0.0,0.0,
10343,"right Posterior parietal association areas, layer 5",PTLp5-R,339,7,0.0,0.0,
10523,right Parasubiculum,PAR-R,492,7,0.0,0.0,
241,"left Prelimbic area, layer 2/3",PL2/3-L,238,7,0.0,0.0,
10150,right Ventral auditory area,AUDv-R,121,7,0.0,0.0,
150,left Ventral auditory area,AUDv-L,121,7,0.0,0.0,
10143,right Posterior auditory area,AUDpo-R,121,7,0.0,0.0,
143,left Posterior auditory area,AUDpo-L,121,7,0.0,0.0,
523,left Parasubiculum,PAR-L,492,7,0.0,0.0,
10241,"right Prelimbic area, layer 2/3",PL2/3-R,238,7,9.0,0.211390625,42.57520881070293
10332,"right Retrosplenial area, ventral part",RSPv-R,297,7,0.0,0.0,
10136,right Primary auditory area,AUDp-R,121,7,0.0,0.0,
491,left Induseum griseum,IG-L,455,7,0.0,0.0,
136,left Primary auditory area,AUDp-L,121,7,0.0,0.0,
527,left Postsubiculum,POST-L,492,7,0.0,0.0,
10527,right Postsubiculum,POST-R,492,7,0.0,0.0,
531,left Presubiculum,PRE-L,492,7,0.0,0.0,
10531,right Presubiculum,PRE-R,492,7,0.0,0.0,
535,left Subiculum,SUB-L,492,7,0.0,0.0,
10535,right Subiculum,SUB-R,492,7,3.0,1.052015625,2.851668671746202
10122,right Dorsal auditory area,AUDd-R,121,7,0.0,0.0,
10240,"right Prelimbic area, layer 2",PL2-R,238,7,0.0,0.0,
158,"left Visual areas, layer 1",VIS1-L,157,7,0.0,0.0,
240,"left Prelimbic area, layer 2",PL2-L,238,7,0.0,0.0,
10239,"right Prelimbic area, layer 1",PL1-R,238,7,2.0,0.26446875,7.562330142975305
10491,right Induseum griseum,IG-R,455,7,0.0,0.0,
239,"left Prelimbic area, layer 1",PL1-L,238,7,0.0,0.0,
493,left Entorhinal area,ENT-L,492,7,8.0,1.64553125,4.861651822169892
10493,right Entorhinal area,ENT-R,492,7,0.0,0.0,
10164,right Anterolateral visual area,VISal-R,157,7,0.0,0.0,
164,left Anterolateral visual area,VISal-L,157,7,0.0,0.0,
10163,"right Visual areas, layer 6b",VIS6b-R,157,7,0.0,0.0,
163,"left Visual areas, layer 6b",VIS6b-L,157,7,0.0,0.0,
10162,"right Visual areas, layer 6a",VIS6a-R,157,7,0.0,0.0,
162,"left Visual areas, layer 6a",VIS6a-L,157,7,0.0,0.0,
10161,"right Visual areas, layer 5",VIS5-R,157,7,0.0,0.0,
161,"left Visual areas, layer 5",VIS5-L,157,7,0.0,0.0,
10160,"right Visual areas, layer 4",VIS4-R,157,7,0.0,0.0,
160,"left Visual areas, layer 4",VIS4-L,157,7,0.0,0.0,
10159,"right Visual areas, layer 2/3",VIS2/3-R,157,7,0.0,0.0,
159,"left Visual areas, layer 2/3",VIS2/3-L,157,7,0.0,0.0,
10395,"right Anterior olfactory nucleus, posteroventral part",AONpv-R,390,7,0.0,0.0,
370,"left Perirhinal area, layer 5",PERI5-L,367,7,0.0,0.0,
344,"left Posterior parietal association areas, layer 6a",PTLp6a-L,339,7,0.0,0.0,
10120,"right Visceral area, layer 6b",VISC6b-R,114,7,0.0,0.0,
412,"left Dorsal peduncular area, layer 2",DP2-L,410,7,0.0,0.0,
405,"left Taenia tecta, ventral part",TTv-L,398,7,0.0,0.0,
10405,"right Taenia tecta, ventral part",TTv-R,398,7,0.0,0.0,
363,"left Temporal association areas, layer 4",TEa4-L,360,7,0.0,0.0,
10362,"right Temporal association areas, layer 2/3",TEa2/3-R,360,7,0.0,0.0,
411,"left Dorsal peduncular area, layer 1",DP1-L,410,7,0.0,0.0,
362,"left Temporal association areas, layer 2/3",TEa2/3-L,360,7,0.0,0.0,
10361,"right Temporal association areas, layer 1",TEa1-R,360,7,0.0,0.0,
10411,"right Dorsal peduncular area, layer 1",DP1-R,410,7,0.0,0.0,
10412,"right Dorsal peduncular area, layer 2",DP2-R,410,7,0.0,0.0,
10417,"right Piriform area, layers 1-3",PIR1-3-R,416,7,0.0,0.0,
413,"left Dorsal peduncular area, layer 2/3",DP2/3-L,410,7,0.0,0.0,
10413,"right Dorsal peduncular area, layer 2/3",DP2/3-R,410,7,0.0,0.0,
414,"left Dorsal peduncular area, layer 5",DP5-L,410,7,0.0,0.0,
10414,"right Dorsal peduncular area, layer 5",DP5-R,410,7,0.0,0.0,
415,"left Dorsal peduncular area, layer 6a",DP6a-L,410,7,0.0,0.0,
361,"left Temporal association areas, layer 1",TEa1-L,360,7,0.0,0.0,
10415,"right Dorsal peduncular area, layer 6a",DP6a-R,410,7,0.0,0.0,
224,"left Anterior cingulate area, layer 6a",ACA6a-L,220,7,0.0,0.0,
369,"left Perirhinal area, layer 2/3",PERI2/3-L,367,7,0.0,0.0,
10368,"right Perirhinal area, layer 1",PERI1-R,367,7,0.0,0.0,
368,"left Perirhinal area, layer 1",PERI1-L,367,7,0.0,0.0,
10366,"right Temporal association areas, layer 6b",TEa6b-R,360,7,0.0,0.0,
10396,"right Anterior olfactory nucleus, layer 1",AON1-R,390,7,0.0,0.0,
397,"left Anterior olfactory nucleus, layer 2",AON2-L,390,7,0.0,0.0,
10397,"right Anterior olfactory nucleus, layer 2",AON2-R,390,7,0.0,0.0,
10365,"right Temporal association areas, layer 6a",TEa6a-R,360,7,0.0,0.0,
366,"left Temporal association areas, layer 6b",TEa6b-L,360,7,0.0,0.0,
399,"left Taenia tecta, dorsal part",TTd-L,398,7,0.0,0.0,
365,"left Temporal association areas, layer 6a",TEa6a-L,360,7,0.0,0.0,
10364,"right Temporal association areas, layer 5",TEa5-R,360,7,0.0,0.0,
10399,"right Taenia tecta, dorsal part",TTd-R,398,7,1.0,0.364328125,2.7447784877986017
10223,"right Anterior cingulate area, layer 5",ACA5-R,220,7,0.0,0.0,
223,"left Anterior cingulate area, layer 5",ACA5-L,220,7,0.0,0.0,
10222,"right Anterior cingulate area, layer 2/3",ACA2/3-R,220,7,0.0,0.0,
222,"left Anterior cingulate area, layer 2/3",ACA2/3-L,220,7,0.0,0.0,
10221,"right Anterior cingulate area, layer 1",ACA1-R,220,7,0.0,0.0,
221,"left Anterior cingulate area, layer 1",ACA1-L,220,7,0.0,0.0,
364,"left Temporal association areas, layer 5",TEa5-L,360,7,0.0,0.0,
10363,"right Temporal association areas, layer 4",TEa4-R,360,7,1.0,0.1559375,6.4128256513026045
417,"left Piriform area, layers 1-3",PIR1-3-L,416,7,0.0,0.0,
418,"left Piriform area, molecular layer",PIR1-L,416,7,0.0,0.0,
10344,"right Posterior parietal association areas, layer 6a",PTLp6a-R,339,7,0.0,0.0,
394,"left Anterior olfactory nucleus, medial part",AONm-L,390,7,0.0,0.0,
10232,"right Anterior cingulate area, ventral part",ACAv-R,220,7,0.0,0.0,
10346,right Anterior area,VISa-R,339,7,0.0,0.0,
346,left Anterior area,VISa-L,339,7,0.0,0.0,
10345,"right Posterior parietal association areas, layer 6b",PTLp6b-R,339,7,0.0,0.0,
10279,"right Agranular insular area, dorsal part",AId-R,278,7,0.0,0.0,
279,"left Agranular insular area, dorsal part",AId-L,278,7,73.0,1.97240625,37.01063105027172
395,"left Anterior olfactory nucleus, posteroventral part",AONpv-L,390,7,0.0,0.0,
10394,"right Anterior olfactory nucleus, medial part",AONm-R,390,7,0.0,0.0,
10393,"right Anterior olfactory nucleus, lateral part",AONl-R,390,7,0.0,0.0,
10418,"right Piriform area, molecular layer",PIR1-R,416,7,0.0,0.0,
10369,"right Perirhinal area, layer 2/3",PERI2/3-R,367,7,0.0,0.0,
10427,"right Cortical amygdalar area, anterior part",COAa-R,426,7,36.0,0.384109375,93.72330472277591
10213,right Postrhinal area,VISpor-R,157,7,0.0,0.0,
213,left Postrhinal area,VISpor-L,157,7,0.0,0.0,
431,"left Cortical amygdalar area, posterior part",COAp-L,426,7,4.0,1.248625,3.20352387626389
10431,"right Cortical amygdalar area, posterior part",COAp-R,426,7,0.0,0.0,
10206,right Laterointermediate area,VISli-R,157,7,0.0,0.0,
345,"left Posterior parietal association areas, layer 6b",PTLp6b-L,339,7,0.0,0.0,
232,"left Anterior cingulate area, ventral part",ACAv-L,220,7,20.0,1.445921875,13.832005965052572
353,left Rostrolateral visual area,VISrl-L,339,7,0.0,0.0,
10353,right Rostrolateral visual area,VISrl-R,339,7,0.0,0.0,
10226,"right Anterior cingulate area, dorsal part",ACAd-R,220,7,0.0,0.0,
419,"left Piriform area, pyramidal layer",PIR2-L,416,7,0.0,0.0,
10419,"right Piriform area, pyramidal layer",PIR2-R,416,7,0.0,0.0,
420,"left Piriform area, polymorph layer",PIR3-L,416,7,0.0,0.0,
10420,"right Piriform area, polymorph layer",PIR3-R,416,7,0.0,0.0,
10224,"right Anterior cingulate area, layer 6a",ACA6a-R,220,7,0.0,0.0,
225,"left Anterior cingulate area, layer 6b",ACA6b-L,220,7,0.0,0.0,
422,"left Nucleus of the lateral olfactory tract, layers 1-3",NLOT1-3-L,421,7,0.0,0.0,
10422,"right Nucleus of the lateral olfactory tract, layers 1-3",NLOT1-3-R,421,7,0.0,0.0,
423,"left Nucleus of the lateral olfactory tract, molecular layer",NLOT1-L,421,7,0.0,0.0,
10423,"right Nucleus of the lateral olfactory tract, molecular layer",NLOT1-R,421,7,0.0,0.0,
424,"left Nucleus of the lateral olfactory tract, pyramidal layer",NLOT2-L,421,7,0.0,0.0,
10424,"right Nucleus of the lateral olfactory tract, pyramidal layer",NLOT2-R,421,7,2.0,0.074671875,26.783845992885542
425,"left Nucleus of the lateral olfactory tract, layer 3",NLOT3-L,421,7,0.0,0.0,
10425,"right Nucleus of the lateral olfactory tract, layer 3",NLOT3-R,421,7,1.0,0.028953125,34.53858607663249
10285,"right Agranular insular area, posterior part",AIp-R,278,7,0.0,0.0,
427,"left Cortical amygdalar area, anterior part",COAa-L,426,7,0.0,0.0,
226,"left Anterior cingulate area, dorsal part",ACAd-L,220,7,5.0,0.9045,5.52791597567717
122,left Dorsal auditory area,AUDd-L,121,7,0.0,0.0,
10158,"right Visual areas, layer 1",VIS1-R,157,7,0.0,0.0,
396,"left Anterior olfactory nucleus, layer 1",AON1-L,390,7,0.0,0.0,
10298,"right Retrosplenial area, lateral agranular part",RSPagl-R,297,7,0.0,0.0,
10258,"right Orbital area, lateral part",ORBl-R,252,7,0.0,0.0,
264,"left Orbital area, medial part",ORBm-L,252,7,10.0,0.4855625,20.594671128845413
10264,"right Orbital area, medial part",ORBm-R,252,7,0.0,0.0,
271,"left Orbital area, ventral part",ORBv-L,252,7,0.0,0.0,
10271,"right Orbital area, ventral part",ORBv-R,252,7,0.0,0.0,
272,"left Orbital area, ventrolateral part",ORBvl-L,252,7,2.0,0.2616875,7.642703606400763
10378,right Ectorhinal area/Layer 6b,ECT6b-R,373,7,0.0,0.0,
378,left Ectorhinal area/Layer 6b,ECT6b-L,373,7,0.0,0.0,
10377,right Ectorhinal area/Layer 6a,ECT6a-R,373,7,0.0,0.0,
377,left Ectorhinal area/Layer 6a,ECT6a-L,373,7,0.0,0.0,
10376,right Ectorhinal area/Layer 5,ECT5-R,373,7,0.0,0.0,
376,left Ectorhinal area/Layer 5,ECT5-L,373,7,0.0,0.0,
10375,right Ectorhinal area/Layer 2/3,ECT2/3-R,373,7,1.0,0.239046875,4.183279952938101
10272,"right Orbital area, ventrolateral part",ORBvl-R,252,7,0.0,0.0,
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297,7,0.0,0.0,
10257,"right Orbital area, layer 6b",ORB6b-R,252,7,0.0,0.0,
375,left Ectorhinal area/Layer 2/3,ECT2/3-L,373,7,0.0,0.0,
10374,right Ectorhinal area/Layer 1,ECT1-R,373,7,0.0,0.0,
10583,"right Olfactory tubercle, polymorph layer",OT3-R,577,7,0.0,0.0,
391,"left Anterior olfactory nucleus, dorsal part",AONd-L,390,7,0.0,0.0,
10382,"right Main olfactory bulb, granule layer",MOBgr-R,380,7,0.0,0.0,
580,"left Olfactory tubercle, layers 1-3",OT1-3-L,577,7,0.0,0.0,
10383,"right Main olfactory bulb, inner plexiform layer",MOBipl-R,380,7,0.0,0.0,
10391,"right Anterior olfactory nucleus, dorsal part",AONd-R,390,7,0.0,0.0,
392,"left Anterior olfactory nucleus, external part",AONe-L,390,7,0.0,0.0,
10392,"right Anterior olfactory nucleus, external part",AONe-R,390,7,0.0,0.0,
384,"left Main olfactory bulb, mitral layer",MOBmi-L,380,7,0.0,0.0,
10384,"right Main olfactory bulb, mitral layer",MOBmi-R,380,7,0.0,0.0,
385,"left Main olfactory bulb, outer plexiform layer",MOBopl-L,380,7,0.0,0.0,
393,"left Anterior olfactory nucleus, lateral part",AONl-L,390,7,0.0,0.0,
258,"left Orbital area, lateral part",ORBl-L,252,7,0.0,0.0,
583,"left Olfactory tubercle, polymorph layer",OT3-L,577,7,0.0,0.0,
10587,"right Lateral septal nucleus, caudal (caudodorsal) part",LSc-R,586,7,1.0,0.281171875,3.5565434843011947
256,"left Orbital area, layer 6a",ORB6a-L,252,7,0.0,0.0,
579,left Major island of Calleja,islm-L,577,7,0.0,0.0,
10578,right Islands of Calleja,isl-R,577,7,0.0,0.0,
578,left Islands of Calleja,isl-L,577,7,0.0,0.0,
255,"left Orbital area, layer 5",ORB5-L,252,7,0.0,0.0,
10254,"right Orbital area, layer 2/3",ORB2/3-R,252,7,0.0,0.0,
254,"left Orbital area, layer 2/3",ORB2/3-L,252,7,0.0,0.0,
10253,"right Orbital area, layer 1",ORB1-R,252,7,0.0,0.0,
10580,"right Olfactory tubercle, layers 1-3",OT1-3-R,577,7,0.0,0.0,
253,"left Orbital area, layer 1",ORB1-L,252,7,0.0,0.0,
10381,"right Main olfactory bulb, glomerular layer",MOBgl-R,380,7,0.0,0.0,
381,"left Main olfactory bulb, glomerular layer",MOBgl-L,380,7,0.0,0.0,
581,"left Olfactory tubercle, molecular layer",OT1-L,577,7,0.0,0.0,
382,"left Main olfactory bulb, granule layer",MOBgr-L,380,7,0.0,0.0,
10255,"right Orbital area, layer 5",ORB5-R,252,7,0.0,0.0,
10256,"right Orbital area, layer 6a",ORB6a-R,252,7,0.0,0.0,
10247,"right Infralimbic area, layer 2",ILA2-R,245,7,0.0,0.0,
257,"left Orbital area, layer 6b",ORB6b-L,252,7,0.0,0.0,
10581,"right Olfactory tubercle, molecular layer",OT1-R,577,7,0.0,0.0,
10251,"right Infralimbic area, layer 6b",ILA6b-R,245,7,0.0,0.0,
251,"left Infralimbic area, layer 6b",ILA6b-L,245,7,0.0,0.0,
10250,"right Infralimbic area, layer 6a",ILA6a-R,245,7,0.0,0.0,
250,"left Infralimbic area, layer 6a",ILA6a-L,245,7,0.0,0.0,
10249,"right Infralimbic area, layer 5",ILA5-R,245,7,65.0,0.166921875,389.40372554525885
582,"left Olfactory tubercle, pyramidal layer",OT2-L,577,7,0.0,0.0,
10582,"right Olfactory tubercle, pyramidal layer",OT2-R,577,7,0.0,0.0,
249,"left Infralimbic area, layer 5",ILA5-L,245,7,0.0,0.0,
10248,"right Infralimbic area, layer 2/3",ILA2/3-R,245,7,5.0,0.071515625,69.91479134804457
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245,7,0.0,0.0,
325,"left Retrosplenial area, dorsal part",RSPd-L,297,7,0.0,0.0,
10325,"right Retrosplenial area, dorsal part",RSPd-R,297,7,0.0,0.0,
587,"left Lateral septal nucleus, caudal (caudodorsal) part",LSc-L,586,7,0.0,0.0,
383,"left Main olfactory bulb, inner plexiform layer",MOBipl-L,380,7,0.0,0.0,
10579,right Major island of Calleja,islm-R,577,7,0.0,0.0,
10554,right Area prostriata,APr-R,492,7,0.0,0.0,
10553,right Hippocampo-amygdalar transition area,HATA-R,492,7,23.0,0.21071875,109.15022986801127
242,"left Prelimbic area, layer 5",PL5-L,238,7,1.0,0.494078125,2.023971411403814
553,left Hippocampo-amygdalar transition area,HATA-L,492,7,0.0,0.0,
389,"left Accessory olfactory bulb, mitral layer",AOBmi-L,386,7,0.0,0.0,
108,"left Gustatory areas, layer 1",GU1-L,107,7,0.0,0.0,
10108,"right Gustatory areas, layer 1",GU1-R,107,7,0.0,0.0,
109,"left Gustatory areas, layer 2/3",GU2/3-L,107,7,0.0,0.0,
10389,"right Accessory olfactory bulb, mitral layer",AOBmi-R,386,7,0.0,0.0,
117,"left Visceral area, layer 4",VISC4-L,114,7,0.0,0.0,
10116,"right Visceral area, layer 2/3",VISC2/3-R,114,7,2.0,0.271078125,7.377946855726555
116,"left Visceral area, layer 2/3",VISC2/3-L,114,7,0.0,0.0,
10109,"right Gustatory areas, layer 2/3",GU2/3-R,107,7,2.0,0.201015625,9.949475320637388
110,"left Gustatory areas, layer 4",GU4-L,107,7,1.0,0.0735,13.60544217687075
10244,"right Prelimbic area, layer 6b",PL6b-R,238,7,0.0,0.0,
10110,"right Gustatory areas, layer 4",GU4-R,107,7,5.0,0.073796875,67.75354647469828
111,"left Gustatory areas, layer 5",GU5-L,107,7,1.0,0.272515625,3.6695143627085605
10111,"right Gustatory areas, layer 5",GU5-R,107,7,1.0,0.272171875,3.6741489178483264
112,"left Gustatory areas, layer 6a",GU6a-L,107,7,0.0,0.0,
244,"left Prelimbic area, layer 6b",PL6b-L,238,7,0.0,0.0,
10243,"right Prelimbic area, layer 6a",PL6a-R,238,7,0.0,0.0,
544,left Prosubiculum,ProS-L,492,7,0.0,0.0,
10112,"right Gustatory areas, layer 6a",GU6a-R,107,7,0.0,0.0,
113,"left Gustatory areas, layer 6b",GU6b-L,107,7,0.0,0.0,
10113,"right Gustatory areas, layer 6b",GU6b-R,107,7,0.0,0.0,
243,"left Prelimbic area, layer 6a",PL6a-L,238,7,0.0,0.0,
10242,"right Prelimbic area, layer 5",PL5-R,238,7,65.0,0.490953125,132.3955316508068
115,"left Visceral area, layer 1",VISC1-L,114,7,0.0,0.0,
10115,"right Visceral area, layer 1",VISC1-R,114,7,0.0,0.0,
554,left Area prostriata,APr-L,492,7,0.0,0.0,
10388,"right Accessory olfactory bulb, granular layer",AOBgr-R,386,7,0.0,0.0,
388,"left Accessory olfactory bulb, granular layer",AOBgr-L,386,7,0.0,0.0,
588,"left Lateral septal nucleus, rostral (rostroventral) part",LSr-L,586,7,0.0,0.0,
10291,"right Agranular insular area, ventral part",AIv-R,278,7,0.0,0.0,
291,"left Agranular insular area, ventral part",AIv-L,278,7,4.0,0.656984375,6.088424857897116
10588,"right Lateral septal nucleus, rostral (rostroventral) part",LSr-R,586,7,5.0,0.94175,5.309264666843642
374,left Ectorhinal area/Layer 1,ECT1-L,373,7,0.0,0.0,
589,"left Lateral septal nucleus, ventral part",LSv-L,586,7,0.0,0.0,
10385,"right Main olfactory bulb, outer plexiform layer",MOBopl-R,380,7,0.0,0.0,
10372,"right Perirhinal area, layer 6b",PERI6b-R,367,7,0.0,0.0,
372,"left Perirhinal area, layer 6b",PERI6b-L,367,7,0.0,0.0,
120,"left Visceral area, layer 6b",VISC6b-L,114,7,0.0,0.0,
10371,"right Perirhinal area, layer 6a",PERI6a-R,367,7,0.0,0.0,
10119,"right Visceral area, layer 6a",VISC6a-R,114,7,0.0,0.0,
119,"left Visceral area, layer 6a",VISC6a-L,114,7,1.0,0.267125,3.7435657463734207
247,"left Infralimbic area, layer 2",ILA2-L,245,7,0.0,0.0,
10118,"right Visceral area, layer 5",VISC5-R,114,7,2.0,0.35278125,5.669235539020286
387,"left Accessory olfactory bulb, glomerular layer",AOBgl-L,386,7,0.0,0.0,
10589,"right Lateral septal nucleus, ventral part",LSv-R,586,7,6.0,0.304078125,19.73177123477725
10387,"right Accessory olfactory bulb, glomerular layer",AOBgl-R,386,7,0.0,0.0,
118,"left Visceral area, layer 5",VISC5-L,114,7,2.0,0.35340625,5.659209479175878
10117,"right Visceral area, layer 4",VISC4-R,114,7,1.0,0.091109375,10.975818898988166
332,"left Retrosplenial area, ventral part",RSPv-L,297,7,0.0,0.0,
10246,"right Infralimbic area, layer 1",ILA1-R,245,7,0.0,0.0,
246,"left Infralimbic area, layer 1",ILA1-L,245,7,0.0,0.0,
10544,right Prosubiculum,ProS-R,492,7,7.0,0.649890625,10.771043204385352
10933,right Subceruleus nucleus,SLC-R,924,6,0.0,0.0,
10885,right Nucleus of the lateral lemniscus,NLL-R,884,6,0.0,0.0,
934,left Sublaterodorsal nucleus,SLD-L,924,6,0.0,0.0,
10934,right Sublaterodorsal nucleus,SLD-R,924,6,0.0,0.0,
1081,"left Paramedian lobule, molecular layer",PRMmo-L,1080,6,0.0,0.0,
869,left Interfascicular nucleus raphe,IF-L,868,6,0.0,0.0,
10869,right Interfascicular nucleus raphe,IF-R,868,6,0.0,0.0,
10367,right Perirhinal area,PERI-R,5,6,0.0,0.0,
937,left Area postrema,AP-L,936,6,0.0,0.0,
10937,right Area postrema,AP-R,936,6,0.0,0.0,
879,left Rostral linear nucleus raphe,RL-L,868,6,0.0,0.0,
10879,right Rostral linear nucleus raphe,RL-R,868,6,1.0,0.029046875,34.42711135018828
386,left Accessory olfactory bulb,AOB-L,379,6,0.0,0.0,
10386,right Accessory olfactory bulb,AOB-R,379,6,0.0,0.0,
880,left Central linear nucleus raphe,CLI-L,868,6,0.0,0.0,
10880,right Central linear nucleus raphe,CLI-R,868,6,0.0,0.0,
881,left Dorsal nucleus raphe,DR-L,868,6,0.0,0.0,
10881,right Dorsal nucleus raphe,DR-R,868,6,0.0,0.0,
11091,"right Paraflocculus, granular layer",PFLgr-R,1088,6,0.0,0.0,
1091,"left Paraflocculus, granular layer",PFLgr-L,1088,6,0.0,0.0,
11090,"right Paraflocculus, Purkinje layer",PFLpu-R,1088,6,0.0,0.0,
1090,"left Paraflocculus, Purkinje layer",PFLpu-L,1088,6,0.0,0.0,
10938,right Cochlear nuclei,CN-R,936,6,0.0,0.0,
938,left Cochlear nuclei,CN-L,936,6,0.0,0.0,
367,left Perirhinal area,PERI-L,5,6,0.0,0.0,
885,left Nucleus of the lateral lemniscus,NLL-L,884,6,0.0,0.0,
390,left Anterior olfactory nucleus,AON-L,379,6,0.0,0.0,
10870,right Interpeduncular nucleus,IPN-R,868,6,0.0,0.0,
870,left Interpeduncular nucleus,IPN-L,868,6,0.0,0.0,
11089,"right Paraflocculus, molecular layer",PFLmo-R,1088,6,0.0,0.0,
10908,right Dorsal tegmental nucleus,DTN-R,906,6,0.0,0.0,
933,left Subceruleus nucleus,SLC-L,924,6,0.0,0.0,
916,left Superior salivatory nucleus,SSN-L,906,6,0.0,0.0,
914,"left Pontine reticular nucleus, ventral part",PRNv-L,906,6,0.0,0.0,
10914,"right Pontine reticular nucleus, ventral part",PRNv-R,906,6,0.0,0.0,
11083,"right Paramedian lobule, granular layer",PRMgr-R,1080,6,0.0,0.0,
1085,"left Copula pyramidis, molecular layer",COPYmo-L,1084,6,0.0,0.0,
915,left Supragenual nucleus,SG-L,906,6,0.0,0.0,
10915,right Supragenual nucleus,SG-R,906,6,0.0,0.0,
10916,right Superior salivatory nucleus,SSN-R,906,6,0.0,0.0,
10902,right Superior olivary complex,SOC-R,884,6,0.0,0.0,
917,left Supratrigeminal nucleus,SUT-L,906,6,0.0,0.0,
10917,right Supratrigeminal nucleus,SUT-R,906,6,0.0,0.0,
918,left Tegmental reticular nucleus,TRN-L,906,6,0.0,0.0,
11085,"right Copula pyramidis, molecular layer",COPYmo-R,1084,6,0.0,0.0,
1086,"left Copula pyramidis, Purkinje layer",COPYpu-L,1084,6,0.0,0.0,
11086,"right Copula pyramidis, Purkinje layer",COPYpu-R,1084,6,0.0,0.0,
902,left Superior olivary complex,SOC-L,884,6,0.0,0.0,
10373,right Ectorhinal area,ECT-R,5,6,0.0,0.0,
10932,right Nucleus raphe pontis,RPO-R,924,6,0.0,0.0,
907,left Barrington's nucleus,B-L,906,6,0.0,0.0,
10909,right Lateral tegmental nucleus,LTN-R,906,6,0.0,0.0,
910,left Posterodorsal tegmental nucleus,PDTg-L,906,6,0.0,0.0,
908,left Dorsal tegmental nucleus,DTN-L,906,6,0.0,0.0,
10907,right Barrington's nucleus,B-R,906,6,1.0,0.007859375,127.23658051689861
10910,right Posterodorsal tegmental nucleus,PDTg-R,906,6,0.0,0.0,
911,left Pontine central gray,PCG-L,906,6,0.0,0.0,
10911,right Pontine central gray,PCG-R,906,6,1.0,0.27228125,3.672673017330426
373,left Ectorhinal area,ECT-L,5,6,1.0,0.239046875,4.183279952938101
11082,"right Paramedian lobule, Purkinje layer",PRMpu-R,1080,6,0.0,0.0,
912,left Pontine gray,PG-L,906,6,0.0,0.0,
10912,right Pontine gray,PG-R,906,6,0.0,0.0,
913,"left Pontine reticular nucleus, caudal part",PRNc-L,906,6,0.0,0.0,
10913,"right Pontine reticular nucleus, caudal part",PRNc-R,906,6,0.0,0.0,
1083,"left Paramedian lobule, granular layer",PRMgr-L,1080,6,0.0,0.0,
1087,"left Copula pyramidis, granular layer",COPYgr-L,1084,6,0.0,0.0,
11087,"right Copula pyramidis, granular layer",COPYgr-R,1084,6,0.0,0.0,
6,"left Frontal pole, cerebral cortex",FRP-L,5,6,1.0,0.185796875,5.382221848456816
930,left Nucleus incertus,NI-L,924,6,0.0,0.0,
10889,right Principal sensory nucleus of the trigeminal,PSV-R,884,6,0.0,0.0,
889,left Principal sensory nucleus of the trigeminal,PSV-L,884,6,0.0,0.0,
928,left Locus ceruleus,LC-L,924,6,0.0,0.0,
10928,right Locus ceruleus,LC-R,924,6,0.0,0.0,
929,left Laterodorsal tegmental nucleus,LDT-L,924,6,0.0,0.0,
10929,right Laterodorsal tegmental nucleus,LDT-R,924,6,0.0,0.0,
10930,right Nucleus incertus,NI-R,924,6,0.0,0.0,
10918,right Tegmental reticular nucleus,TRN-R,906,6,0.0,0.0,
